Nº DE INSCRICIÓN; TIPO ENTIDADE; NOME; ENDEREZO; CÓD. POSTAL; CÓDIGO DE PROVINCIA; PROVINCIA; CÓDIGO DE CONCELLO; CONCELLO; TELÉFONO; DATA DE ALTA; TIPO_MODALIDADE; MODALIDADE; TIPO_ESPECIALIDADE; ESPECIALIDADE
C-01653;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA A.P.A. LICEO;RÚA MARTÍNEZ RISCO, 12;15009;15;A CORUÑA;15030;CORUÑA, A;981-286122;30/10/1988;33;MONTAÑISMO;194;CARREIRAS DE ORIENTACION;
C-01532;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA EQUUS;POLÍGONO DE POCOMACO. CALLE UNO Nº 12, 1º D;15190;15;A CORUÑA;15030;CORUÑA, A;981661863;11/05/1988;26;GOLF;0;;
C-01532;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA EQUUS;POLÍGONO DE POCOMACO. CALLE UNO Nº 12, 1º D;15190;15;A CORUÑA;15030;CORUÑA, A;981661863;11/05/1988;28;HÍPICA;0;;
A-12626;AGRUPACIÓN DEPORTIVA ESCOLAR;AGRUPACIÓN DEPORTIVA ESCOLAR ATLÁNTICA;C/ SINFORIANO LÓPEZ, 40, 5ºD;15005;15;A CORUÑA;15030;CORUÑA, A;669288643;26/04/2016;0;DEPORTE EN XERAL OU NO INDICADO;0;;
A-14315;AGRUPACIÓN DEPORTIVA ESCOLAR;AGRUPACIÓN DEPORTIVA ESCOLAR CORUÑA;PRAZA DE GALAETA, 1, 6ºC;15001;15;A CORUÑA;15030;CORUÑA, A;670044803;02/12/2021;2;ATLETISMO;0;;
A-14315;AGRUPACIÓN DEPORTIVA ESCOLAR;AGRUPACIÓN DEPORTIVA ESCOLAR CORUÑA;PRAZA DE GALAETA, 1, 6ºC;15001;15;A CORUÑA;15030;CORUÑA, A;670044803;02/12/2021;4;BÁDMINTON;0;;
A-14315;AGRUPACIÓN DEPORTIVA ESCOLAR;AGRUPACIÓN DEPORTIVA ESCOLAR CORUÑA;PRAZA DE GALAETA, 1, 6ºC;15001;15;A CORUÑA;15030;CORUÑA, A;670044803;02/12/2021;5;BALONCESTO;0;;
A-14315;AGRUPACIÓN DEPORTIVA ESCOLAR;AGRUPACIÓN DEPORTIVA ESCOLAR CORUÑA;PRAZA DE GALAETA, 1, 6ºC;15001;15;A CORUÑA;15030;CORUÑA, A;670044803;02/12/2021;6;BALONMÁN;0;;
A-14315;AGRUPACIÓN DEPORTIVA ESCOLAR;AGRUPACIÓN DEPORTIVA ESCOLAR CORUÑA;PRAZA DE GALAETA, 1, 6ºC;15001;15;A CORUÑA;15030;CORUÑA, A;670044803;02/12/2021;49;TENIS DE MESA;0;;
A-14315;AGRUPACIÓN DEPORTIVA ESCOLAR;AGRUPACIÓN DEPORTIVA ESCOLAR CORUÑA;PRAZA DE GALAETA, 1, 6ºC;15001;15;A CORUÑA;15030;CORUÑA, A;670044803;02/12/2021;53;VELA;0;;
A-14315;AGRUPACIÓN DEPORTIVA ESCOLAR;AGRUPACIÓN DEPORTIVA ESCOLAR CORUÑA;PRAZA DE GALAETA, 1, 6ºC;15001;15;A CORUÑA;15030;CORUÑA, A;670044803;02/12/2021;54;VOLEIBOL;0;;
C-05685;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA LAS DOS TERRAZAS;BARRIO DE LAS FLORES, CALLE VIOLETAS, 33-37 PISO SUPERIOR (ENCIMA DE LA CAFETERIA);15008;15;A CORUÑA;15030;CORUÑA, A;697429266;10/01/1998;25;FÚTBOL SALA;0;;
C-02305;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA NUESTRA SEÑORA DEL ROSARIO;C.P. DE SORDOS NTRA. SRA. DEL ROSARIO, C) RONDA CAMILO JOSE CELA, 2;15008;15;A CORUÑA;15030;CORUÑA, A;981134405;20/10/1989;2;ATLETISMO;0;;
C-02305;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA NUESTRA SEÑORA DEL ROSARIO;C.P. DE SORDOS NTRA. SRA. DEL ROSARIO, C) RONDA CAMILO JOSE CELA, 2;15008;15;A CORUÑA;15030;CORUÑA, A;981134405;20/10/1989;25;FÚTBOL SALA;0;;
C-02305;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA NUESTRA SEÑORA DEL ROSARIO;C.P. DE SORDOS NTRA. SRA. DEL ROSARIO, C) RONDA CAMILO JOSE CELA, 2;15008;15;A CORUÑA;15030;CORUÑA, A;981134405;20/10/1989;36;NATACION;0;;
C-02305;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA NUESTRA SEÑORA DEL ROSARIO;C.P. DE SORDOS NTRA. SRA. DEL ROSARIO, C) RONDA CAMILO JOSE CELA, 2;15008;15;A CORUÑA;15030;CORUÑA, A;981134405;20/10/1989;54;VOLEIBOL;0;;
C-10141;CLUBE DEPORTIVO;AGRUPACIÓN DEPORTIVA O SILBATO;TRAVESIA SAN JOSE, 7 BAIXO;15002;15;A CORUÑA;15030;CORUÑA, A;667857076;08/06/2009;24;FÚTBOL;0;;
C-09632;CLUBE DEPORTIVO;AGRUPACIÓN ESTUDIANTIL, C.F.;RÚA DAS SALVADAS, 49;15705;15;A CORUÑA;15030;CORUÑA, A;699043316;25/01/2008;24;FÚTBOL;0;;
C-14752;CLUBE DEPORTIVO;AIKIDO CORUÑA;RONDA DE OUTEIRO,198, 4º;15007;15;A CORUÑA;15030;CORUÑA, A;629830274;01/08/2023;29;JUDO E D.A.;177;AIKIDO;
C-08540;CLUBE DEPORTIVO;AIKIDO NOROESTE - CLUB DEPORTIVO;R/ ARENAL, 7 - BAIXO;15002;15;A CORUÑA;15030;CORUÑA, A;881915162;24/06/2005;29;JUDO E D.A.;177;AIKIDO;
C-14738;CLUBE DEPORTIVO;ALBORADA F.S.;CALASANZ,5º A;15008;15;A CORUÑA;15030;CORUÑA, A;656266884;14/07/2023;24;FÚTBOL;0;;
C-14738;CLUBE DEPORTIVO;ALBORADA F.S.;CALASANZ,5º A;15008;15;A CORUÑA;15030;CORUÑA, A;656266884;14/07/2023;25;FÚTBOL SALA;0;;
C-09745;CLUBE DEPORTIVO;AMIGOS PADELEROS;GALILEO GALILEI, Nº 26;15008;15;A CORUÑA;15030;CORUÑA, A;981122277;28/04/2008;48;TENIS;71;PADLE-SQ;
C-09558;CLUBE DEPORTIVO;ARCO HÉRCULES;ASOCIACIÓN DE VECINOS DE BENS, MAZAIDO S/N;15011;15;A CORUÑA;15030;CORUÑA, A;981641661;27/11/2007;50;TIRO CON ARCO;0;;
C-10689;CLUBE DEPORTIVO;ARENAL PADEL;R/ ALCALDE JAIME HERVADA, Nº27;15010;15;A CORUÑA;15030;CORUÑA, A;981271388;11/01/2011;59;PÁDEL;0;;
C-06112;CLUBE DEPORTIVO;AS. HERCULINA DE BOXEO Y KICK-BOXING;FEANS, 36 PISO B;15192;15;A CORUÑA;15030;CORUÑA, A;981268356;27/01/1999;0;DEPORTE EN XERAL OU NO INDICADO;59;KICKBOXING;
C-06112;CLUBE DEPORTIVO;AS. HERCULINA DE BOXEO Y KICK-BOXING;FEANS, 36 PISO B;15192;15;A CORUÑA;15030;CORUÑA, A;981268356;27/01/1999;10;BOXEO;0;;
C-05989;CLUBE DEPORTIVO;AS.ANTIGUOS ALUMNOS PEÑARREDONDA;PEÑARREDONDA, 3;15170;15;A CORUÑA;15030;CORUÑA, A;981286533;13/10/1998;5;BALONCESTO;0;;
C-06060;CLUBE DEPORTIVO;AS.CÍRCULO ARTESANOS DE AJEDREZ;SAN ANDRÉS, 36 BAIXO;15003;15;A CORUÑA;15030;CORUÑA, A;981222976;25/11/1998;55;XADREZ;0;;
C-07457;CLUBE DEPORTIVO;ASOC. DE ANTIG.ALUMNOS E ANTIG. ALUMNAS D. BOSCO;R/ DON BOSCO, Nº 1-2º;15002;15;A CORUÑA;15030;CORUÑA, A;981/229036;28/06/2002;2;ATLETISMO;0;;
C-07457;CLUBE DEPORTIVO;ASOC. DE ANTIG.ALUMNOS E ANTIG. ALUMNAS D. BOSCO;R/ DON BOSCO, Nº 1-2º;15002;15;A CORUÑA;15030;CORUÑA, A;981/229036;28/06/2002;5;BALONCESTO;0;;
C-07457;CLUBE DEPORTIVO;ASOC. DE ANTIG.ALUMNOS E ANTIG. ALUMNAS D. BOSCO;R/ DON BOSCO, Nº 1-2º;15002;15;A CORUÑA;15030;CORUÑA, A;981/229036;28/06/2002;6;BALONMÁN;0;;
C-07457;CLUBE DEPORTIVO;ASOC. DE ANTIG.ALUMNOS E ANTIG. ALUMNAS D. BOSCO;R/ DON BOSCO, Nº 1-2º;15002;15;A CORUÑA;15030;CORUÑA, A;981/229036;28/06/2002;24;FÚTBOL;0;;
C-07457;CLUBE DEPORTIVO;ASOC. DE ANTIG.ALUMNOS E ANTIG. ALUMNAS D. BOSCO;R/ DON BOSCO, Nº 1-2º;15002;15;A CORUÑA;15030;CORUÑA, A;981/229036;28/06/2002;25;FÚTBOL SALA;0;;
C-07457;CLUBE DEPORTIVO;ASOC. DE ANTIG.ALUMNOS E ANTIG. ALUMNAS D. BOSCO;R/ DON BOSCO, Nº 1-2º;15002;15;A CORUÑA;15030;CORUÑA, A;981/229036;28/06/2002;44;RUGBI;0;;
C-07457;CLUBE DEPORTIVO;ASOC. DE ANTIG.ALUMNOS E ANTIG. ALUMNAS D. BOSCO;R/ DON BOSCO, Nº 1-2º;15002;15;A CORUÑA;15030;CORUÑA, A;981/229036;28/06/2002;48;TENIS;0;;
C-07457;CLUBE DEPORTIVO;ASOC. DE ANTIG.ALUMNOS E ANTIG. ALUMNAS D. BOSCO;R/ DON BOSCO, Nº 1-2º;15002;15;A CORUÑA;15030;CORUÑA, A;981/229036;28/06/2002;54;VOLEIBOL;0;;
C-04500;CLUBE DEPORTIVO;ASOCIACION DE FEDERACIONS DEPORTIVAS DE GALICIA;COMPLEXO DPVO.ELVIÑA, 2ªFASE;15008;15;A CORUÑA;15030;CORUÑA, A;102443;10/11/1994;0;DEPORTE EN XERAL OU NO INDICADO;77;POLIDEPORTIVA;
C-00636;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA "FOGAR";VALLE INCLAN, 1-3;15011;15;A CORUÑA;15030;CORUÑA, A;981.251090;20/09/1985;54;VOLEIBOL;0;;
C-00636;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA "FOGAR";VALLE INCLAN, 1-3;15011;15;A CORUÑA;15030;CORUÑA, A;981.251090;20/09/1985;4;BÁDMINTON;0;;
C-00636;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA "FOGAR";VALLE INCLAN, 1-3;15011;15;A CORUÑA;15030;CORUÑA, A;981.251090;20/09/1985;5;BALONCESTO;0;;
C-00636;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA "FOGAR";VALLE INCLAN, 1-3;15011;15;A CORUÑA;15030;CORUÑA, A;981.251090;20/09/1985;6;BALONMÁN;0;;
C-00636;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA "FOGAR";VALLE INCLAN, 1-3;15011;15;A CORUÑA;15030;CORUÑA, A;981.251090;20/09/1985;24;FÚTBOL;0;;
C-06630;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA LUDI;RAFAEL ALBERTI, Nº 17-3º C;15008;15;A CORUÑA;15030;CORUÑA, A;607263230;12/06/2000;29;JUDO E D.A.;240;XIMANSIA RITMICA;
C-06630;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA LUDI;RAFAEL ALBERTI, Nº 17-3º C;15008;15;A CORUÑA;15030;CORUÑA, A;607263230;12/06/2000;37;PATINAXE;0;;
C-06630;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA LUDI;RAFAEL ALBERTI, Nº 17-3º C;15008;15;A CORUÑA;15030;CORUÑA, A;607263230;12/06/2000;48;TENIS;0;;
C-06630;CLUBE DEPORTIVO;ASOCIACION DEPORTIVA LUDI;RAFAEL ALBERTI, Nº 17-3º C;15008;15;A CORUÑA;15030;CORUÑA, A;607263230;12/06/2000;55;XADREZ;0;;
C-09166;CLUBE DEPORTIVO;ASOCIACIÓN CORUÑESA DE KICK BOXING;R/JOSE VILLAVERDE VELO, Nº1-1ºD;15002;15;A CORUÑA;15030;CORUÑA, A;677459822;22/12/2006;30;KÁRATE E D.A.;59;KICKBOXING;
C-09084;CLUBE DEPORTIVO;ASOCIACIÓN CORUÑESA DEL JOGA BONITO;NUEVA TRAVESIA BUENAVISTA, Nº 12-4 9º DCHA.;15006;15;A CORUÑA;15030;CORUÑA, A;;25/10/2006;25;FÚTBOL SALA;0;;
C-09481;CLUBE DEPORTIVO;ASOCIACIÓN CULTURAL E DEPORTIVA RENBUKAI;RONDA DE OUTEIRO 260;15010;15;A CORUÑA;15030;CORUÑA, A;696902629;28/09/2007;30;KÁRATE E D.A.;11;ARTES MARCIALES;
C-09481;CLUBE DEPORTIVO;ASOCIACIÓN CULTURAL E DEPORTIVA RENBUKAI;RONDA DE OUTEIRO 260;15010;15;A CORUÑA;15030;CORUÑA, A;696902629;28/09/2007;30;KÁRATE E D.A.;176;DEFENSA PERSONAL;
C-09481;CLUBE DEPORTIVO;ASOCIACIÓN CULTURAL E DEPORTIVA RENBUKAI;RONDA DE OUTEIRO 260;15010;15;A CORUÑA;15030;CORUÑA, A;696902629;28/09/2007;30;KÁRATE E D.A.;177;AIKIDO;
C-09481;CLUBE DEPORTIVO;ASOCIACIÓN CULTURAL E DEPORTIVA RENBUKAI;RONDA DE OUTEIRO 260;15010;15;A CORUÑA;15030;CORUÑA, A;696902629;28/09/2007;30;KÁRATE E D.A.;183;TAI CHI CHUAN;
C-13328;CLUBE DEPORTIVO;ASOCIACIÓN DE DARDOS "HAT TRICK CORUÑA";RÚA PONTEDEUME 13 B;15007;15;A CORUÑA;15030;CORUÑA, A;626993729;31/08/2018;0;DEPORTE EN XERAL OU NO INDICADO;0;;
C-10037;CLUBE DEPORTIVO;ASOCIACIÓN DE EX XOGADORES DO DEPORTIVO (EXDEPOR);AVENIDA DO EXÉRCITO, Nº 8-1º;15006;15;A CORUÑA;15030;CORUÑA, A;608447946;12/02/2009;24;FÚTBOL;0;;
C-10037;CLUBE DEPORTIVO;ASOCIACIÓN DE EX XOGADORES DO DEPORTIVO (EXDEPOR);AVENIDA DO EXÉRCITO, Nº 8-1º;15006;15;A CORUÑA;15030;CORUÑA, A;608447946;12/02/2009;25;FÚTBOL SALA;170;FUTBOL SIETE;
C-13684;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA CORISTANCO;RÚA JUAN FLÓREZ, 8, PORTA 5;15004;15;A CORUÑA;15030;CORUÑA, A;607984698;07/06/2019;29;JUDO E D.A.;0;;
C-13684;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA CORISTANCO;RÚA JUAN FLÓREZ, 8, PORTA 5;15004;15;A CORUÑA;15030;CORUÑA, A;607984698;07/06/2019;56;XIMNASIA;240;XIMANSIA RITMICA;
C-13684;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA CORISTANCO;RÚA JUAN FLÓREZ, 8, PORTA 5;15004;15;A CORUÑA;15030;CORUÑA, A;607984698;07/06/2019;56;XIMNASIA;243;XIMNASIA MANTEMENTO;
C-13535;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA CULTURAL BOMBEIROS A CORUÑA;POLÍGONO DA GRELA. PARQUE DE BOMBEIROS S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;16/01/2019;2;ATLETISMO;0;;
C-13535;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA CULTURAL BOMBEIROS A CORUÑA;POLÍGONO DA GRELA. PARQUE DE BOMBEIROS S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;16/01/2019;13;CICLISMO;0;;
C-13535;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA CULTURAL BOMBEIROS A CORUÑA;POLÍGONO DA GRELA. PARQUE DE BOMBEIROS S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;16/01/2019;24;FÚTBOL;0;;
C-13535;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA CULTURAL BOMBEIROS A CORUÑA;POLÍGONO DA GRELA. PARQUE DE BOMBEIROS S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;16/01/2019;33;MONTAÑISMO;0;;
C-13535;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA CULTURAL BOMBEIROS A CORUÑA;POLÍGONO DA GRELA. PARQUE DE BOMBEIROS S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;16/01/2019;36;NATACION;0;;
C-13535;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA CULTURAL BOMBEIROS A CORUÑA;POLÍGONO DA GRELA. PARQUE DE BOMBEIROS S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;16/01/2019;61;ORIENTACIÓN;0;;
C-04828;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA E CULTURAL BOMBEIROS A CORUÑA;PARQUE DE BOMBEROS-POLIGONO LA GRELA, S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;30/10/1995;1;ACTIVIDADES SUBACUÁTICAS;0;;
C-04828;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA E CULTURAL BOMBEIROS A CORUÑA;PARQUE DE BOMBEROS-POLIGONO LA GRELA, S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;30/10/1995;2;ATLETISMO;0;;
C-04828;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA E CULTURAL BOMBEIROS A CORUÑA;PARQUE DE BOMBEROS-POLIGONO LA GRELA, S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;30/10/1995;13;CICLISMO;0;;
C-04828;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA E CULTURAL BOMBEIROS A CORUÑA;PARQUE DE BOMBEROS-POLIGONO LA GRELA, S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;30/10/1995;24;FÚTBOL;0;;
C-04828;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA E CULTURAL BOMBEIROS A CORUÑA;PARQUE DE BOMBEROS-POLIGONO LA GRELA, S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;30/10/1995;25;FÚTBOL SALA;0;;
C-04828;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA E CULTURAL BOMBEIROS A CORUÑA;PARQUE DE BOMBEROS-POLIGONO LA GRELA, S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;30/10/1995;33;MONTAÑISMO;0;;
C-04828;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA E CULTURAL BOMBEIROS A CORUÑA;PARQUE DE BOMBEROS-POLIGONO LA GRELA, S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;30/10/1995;42;PIRAGÜISMO;0;;
C-04828;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA E CULTURAL BOMBEIROS A CORUÑA;PARQUE DE BOMBEROS-POLIGONO LA GRELA, S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;30/10/1995;43;REMO;0;;
C-04828;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA E CULTURAL BOMBEIROS A CORUÑA;PARQUE DE BOMBEROS-POLIGONO LA GRELA, S/N;15008;15;A CORUÑA;15030;CORUÑA, A;981184380;30/10/1995;61;ORIENTACIÓN;0;;
C-12747;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA GOL DE ORO;RÚA FORCAREY, 5, BAJO;15002;15;A CORUÑA;15030;CORUÑA, A;644750086;19/09/2016;5;BALONCESTO;0;;
C-12747;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA GOL DE ORO;RÚA FORCAREY, 5, BAJO;15002;15;A CORUÑA;15030;CORUÑA, A;644750086;19/09/2016;24;FÚTBOL;260;FÚTBOL PRAIA;
C-12747;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA GOL DE ORO;RÚA FORCAREY, 5, BAJO;15002;15;A CORUÑA;15030;CORUÑA, A;644750086;19/09/2016;25;FÚTBOL SALA;0;;
C-12747;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA GOL DE ORO;RÚA FORCAREY, 5, BAJO;15002;15;A CORUÑA;15030;CORUÑA, A;644750086;19/09/2016;54;VOLEIBOL;239;VOLEI-PRAIA;
C-09216;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA JL RACING;R/ JOSE LUIS CEREIJO, 1-3, 2º D;15006;15;A CORUÑA;15030;CORUÑA, A;981626200;14/02/2007;3;AUTOMOBILISMO;0;;
C-14734;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA PARQUE EUROPA;AVDA. DE HÉRCULES, 21, 1º EZQ.;15002;15;A CORUÑA;15030;CORUÑA, A;675055399;12/07/2023;5;BALONCESTO;0;;
C-10938;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA Y CULTURAL ALQUIMIA INLINE;C/ DE LA MERCED, 84, 1º IZQ;15009;15;A CORUÑA;15030;CORUÑA, A;682527055;12/09/2011;37;PATINAXE;0;;
C-10938;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA Y CULTURAL ALQUIMIA INLINE;C/ DE LA MERCED, 84, 1º IZQ;15009;15;A CORUÑA;15030;CORUÑA, A;682527055;12/09/2011;57;XOQUEI;0;;
C-06334;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVA, CULTURAL O?PALLEIRO;AVDA OS MALLOS, 76 BAJO;15007;15;A CORUÑA;15030;CORUÑA, A;981235453;23/09/1999;24;FÚTBOL;0;;
X-13889;SECCIÓN DEPORTIVA;ASOCIACIÓN DEPORTIVA-CULTURAL LIGA DE PEÑAS DA CORUÑA;RÚA ADELAIDA MURO 34, 1º;15002;15;A CORUÑA;15030;CORUÑA, A;610429857;23/01/2020;24;FÚTBOL;170;FUTBOL SIETE;
C-11184;CLUBE DEPORTIVO;ASOCIACIÓN DEPORTIVO-CULTURAL AMIGOS DE LA NATACIÓN;R/ AVENIDA DE FINISTERRE, Nº 203 BAJO;15010;15;A CORUÑA;15030;CORUÑA, A;617496090;27/03/2012;36;NATACION;0;;
C-14006;CLUBE DEPORTIVO;ASOCIACIÓN ECUESTRE SANTO ESTEVO DE MORÁS;RÚA FEDERICO TAPIA 25. BAIXO;15005;15;A CORUÑA;15030;CORUÑA, A;;24/08/2020;28;HÍPICA;0;;
C-00008;CLUBE DEPORTIVO;ASOCIACIÓN JUVENIL MONTAÑEROS;R/ PUENTE, Nº 30 SÓTANO;15009;15;A CORUÑA;15030;CORUÑA, A;881888225;22/09/1983;24;FÚTBOL;0;;
X-13829;SECCIÓN DEPORTIVA;ASOCIACIÓN SPINNING GALICIA DE PESCADORES AFECCIONADOS;RÚA RAMÓN Y CAJAL 34, P. 14 D;15006;15;A CORUÑA;15030;CORUÑA, A;633124522;12/11/2019;40;PESCA E CASTING;0;;
X-12146;SECCIÓN DEPORTIVA;ASOCIACIÓN VECINAL, CULTURAL Y DEPORTIVA DE LOS ROSALES;ÁLCALDE SUÁREZ FERRÍN, 7 , 6º B;15011;15;A CORUÑA;15030;CORUÑA, A;622593100;15/12/2014;5;BALONCESTO;0;;
X-12146;SECCIÓN DEPORTIVA;ASOCIACIÓN VECINAL, CULTURAL Y DEPORTIVA DE LOS ROSALES;ÁLCALDE SUÁREZ FERRÍN, 7 , 6º B;15011;15;A CORUÑA;15030;CORUÑA, A;622593100;15/12/2014;24;FÚTBOL;0;;
X-12146;SECCIÓN DEPORTIVA;ASOCIACIÓN VECINAL, CULTURAL Y DEPORTIVA DE LOS ROSALES;ÁLCALDE SUÁREZ FERRÍN, 7 , 6º B;15011;15;A CORUÑA;15030;CORUÑA, A;622593100;15/12/2014;25;FÚTBOL SALA;0;;
X-12146;SECCIÓN DEPORTIVA;ASOCIACIÓN VECINAL, CULTURAL Y DEPORTIVA DE LOS ROSALES;ÁLCALDE SUÁREZ FERRÍN, 7 , 6º B;15011;15;A CORUÑA;15030;CORUÑA, A;622593100;15/12/2014;29;JUDO E D.A.;0;;
X-12146;SECCIÓN DEPORTIVA;ASOCIACIÓN VECINAL, CULTURAL Y DEPORTIVA DE LOS ROSALES;ÁLCALDE SUÁREZ FERRÍN, 7 , 6º B;15011;15;A CORUÑA;15030;CORUÑA, A;622593100;15/12/2014;30;KÁRATE E D.A.;0;;
X-12146;SECCIÓN DEPORTIVA;ASOCIACIÓN VECINAL, CULTURAL Y DEPORTIVA DE LOS ROSALES;ÁLCALDE SUÁREZ FERRÍN, 7 , 6º B;15011;15;A CORUÑA;15030;CORUÑA, A;622593100;15/12/2014;47;TAEKWONDO;0;;
X-14901;SECCIÓN DEPORTIVA;ASPERGA FÚTBOL CLUB;JUAN DE LA CIERVA,5;15008;15;A CORUÑA;15030;CORUÑA, A;881917318;26/03/2024;24;FÚTBOL;0;;
X-14901;SECCIÓN DEPORTIVA;ASPERGA FÚTBOL CLUB;JUAN DE LA CIERVA,5;15008;15;A CORUÑA;15030;CORUÑA, A;881917318;26/03/2024;25;FÚTBOL SALA;0;;
C-09396;CLUBE DEPORTIVO;ATHLETIC CORUÑA H.C.;MANUEL PIÑEIRO POSE, 3, 1º C;15006;15;A CORUÑA;15030;CORUÑA, A;625331824;31/07/2007;57;XOQUEI;247;XOQUEI SALA;
C-11984;CLUBE DEPORTIVO;ATLÉTICO CORUÑA MONTAÑEROS C.F.;PUENTE, 30, SOTANO;15009;15;A CORUÑA;15030;CORUÑA, A;649723293;10/07/2014;24;FÚTBOL;0;;
C-09261;CLUBE DEPORTIVO;ATLÉTICO FINISTERRE FUTBOL SALA;AVDA. FINISTERRE, Nº 221-223 7º IZDA.;15010;15;A CORUÑA;15030;CORUÑA, A;981141455;22/03/2007;24;FÚTBOL;0;;
C-09261;CLUBE DEPORTIVO;ATLÉTICO FINISTERRE FUTBOL SALA;AVDA. FINISTERRE, Nº 221-223 7º IZDA.;15010;15;A CORUÑA;15030;CORUÑA, A;981141455;22/03/2007;25;FÚTBOL SALA;0;;
C-14768;CLUBE DEPORTIVO;ATLÉTICO GODELLO;AVDA. DEL EJÉRCITO, 28;15006;15;A CORUÑA;15030;CORUÑA, A;659860657;04/09/2023;24;FÚTBOL;0;;
C-14768;CLUBE DEPORTIVO;ATLÉTICO GODELLO;AVDA. DEL EJÉRCITO, 28;15006;15;A CORUÑA;15030;CORUÑA, A;659860657;04/09/2023;25;FÚTBOL SALA;0;;
C-14498;CLUBE DEPORTIVO;AUGA DRAGON BOATS BCS A CORUÑA;RONDA DE NELLE, 142, 3ºD;15010;15;A CORUÑA;15030;CORUÑA, A;666529550;10/08/2022;42;PIRAGÜISMO;0;;
C-09874;CLUBE DEPORTIVO;AUTOESCUELA OZA;AVDA. CASANOVA DE EIRIS, Nº 29 BAJO;15009;15;A CORUÑA;15030;CORUÑA, A;981134051;09/09/2008;25;FÚTBOL SALA;0;;
C-02171;CLUBE DEPORTIVO;AUTOMÓVIL CLUB DE GALICIA;JOAQUÍN PLANELLS S/N. ED. RENFE 2º PLANTA;15007;15;A CORUÑA;15030;CORUÑA, A;981-236933;07/06/1989;3;AUTOMOBILISMO;0;;
C-06179;CLUBE DEPORTIVO;AZCÁRRAGA C.F.;PLAZA DE AZCÁRRAGA, 7 BAIXO;15001;15;A CORUÑA;15030;CORUÑA, A;981214494;05/05/1999;24;FÚTBOL;0;;
